additional_info,amenities,check_in_date,check_out_date,city,country,crawl_date,description,highlight_value,hotel_star_rating,image_count,image_urls,internet,landmark,latitude,longitude,occupancy,pageurl,property_address,property_id,property_name,property_type,qts,query_time_stamp,room_price,room_types,search_term,service_value,similar_hotel,sitename,things_to_do,things_to_note,uniq_id,has_elevator,has_security,diaspora_score
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Free Breakfast|Newspaper|Pickup & Drop,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,Room Ganga View,,,45.0,http://stay-imgs.stayzilla.com/resize/1200x800/108950/881254.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/881262.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960370.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960372.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960376.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960378.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960380.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960382.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960384.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960386.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960388.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960390.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960392.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960394.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/960400.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985154.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985156.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985158.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985160.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985162.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985164.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985166.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985168.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985170.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985172.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985174.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985176.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985178.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985180.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985182.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985184.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985186.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985188.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985190.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/985192.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/1003434.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/1003436.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/1003438.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/1003440.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/1003442.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/1003454.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/881260.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/881256.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/881258.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/108950/881252.jpg,,,25.3040638,83.0080261,1 Adult 0 Kid,https://www.stayzilla.com/stays/indra-paying-guest-house-108950?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bangali Tola, Varanasi",108950,Indra Paying Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Non A/c Single,,Verified,Moms Care Paying Guest House|Ishan Paying Guest House|Real Rest Guest House|Sagar Guest House,www.stayzilla.com,,,bfc60e910931d35ee5e7770293be9b16,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Parking|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,,,,2.0,http://stay-imgs.stayzilla.com/resize/1200x800/90694/823260.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90694/823258.jpg,,,25.2975121,83.0058212,1 Adult 1 Kid,https://www.stayzilla.com/stays/safari-guest-house-90694?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bangali Tola, Varanasi",90694,Safari Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non-A/C Rooms,,Not Verified,Elvis Guest House|Hotel Blue Diamond|Hotel Raj,www.stayzilla.com,,All taxes.,4c5ed0abe3aea29bc96e02b1cf65a798,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Parking,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"An Exotic traditional Heritage Palace.The splendid example og regal Indo-Sirenic achitechture, the palace combines of the best Mugal Indian style.In your Happiness-lies our satisfaction.",,,11.0,http://stay-imgs.stayzilla.com/resize/1200x800/90688/804726.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804704.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804706.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804708.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804710.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804712.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804714.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804716.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804718.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804720.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90688/804724.jpg,,,25.3093777,83.0048828,2 Adults 2 Kids,https://www.stayzilla.com/stays/ganesha-palace-90688?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Godowalia, Varanasi",90688,Ganesha Palace,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Classic Room,,Not Verified,Blox Hostel|Hotel HKJ Residency|Hotel HKJ Palace|Hotel Ashoka Grand,www.stayzilla.com,,,e054e217cbcb95cbf947da0d0e87e680,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Free Breakfast|Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,we have all the facicilityes,,,4.0,http://stay-imgs.stayzilla.com/resize/1200x800/112356/1032840.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/112356/1032564.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/112356/1032588.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/112356/1032590.jpg,,,25.2893696,83.006424,2 Adults 0 Kid,https://www.stayzilla.com/stays/tiwari-guest-house-112356?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Shivala, Varanasi",112356,Tiwari Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Sweet Room,,Not Verified,Alina Guest House|Shanthi Guest House|Ganga Tourist Lodge|Hotel Surya Residency,www.stayzilla.com,,,e8e44828a372c4f329f8cc2f3ee4c3d2,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Centrally located in the holy city of Varanasi, Diamond Hotel consists of 40 well-designed, comfortable rooms. The hotel provides amenities such as room service, a travel desk, doctor-on-call, parking, internet access, and concierge services. The hotel is also equipped with a banquet hall and meeting and conferencing facilities. There is a multi-cuisine restaurant present, along with a tea lounge and a beautiful terrace garden. Kedar Ghat and Masjid Hafiz Zahoor are some of the local attractions located nearby. The hotel is about 27 km away from the Lal Bahadur Shastri International Airport, while the Varanasi Junction Railway Station is around 5 km away.Why should you stay here? Equipped with a wide range of facilities, excellent staff service, and a warm ambience, Diamond Hotel offers apt accommodations for both business and pleasure trips alike.",,,15.0,http://stay-imgs.stayzilla.com/resize/1200x800/1363/329468.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329384.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329386.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329388.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329396.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329412.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329414.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329452.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329454.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329456.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329458.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329460.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329462.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329464.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1363/329466.jpg,,,25.2980461,83.0016785,1 Adult 2 Kids,https://www.stayzilla.com/stays/diamond-hotel-1363?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bhelupur, Varanasi",1363,Diamond Hotel,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe AC Single,,Not Verified,Hotel Prakash Palace|Ganges Inn|Puja Residency|Hotel Vibhav Harsh,www.stayzilla.com,,All taxes|Complimentary Breakfast.|Complimentary Wi-Fi.,3d8a9ce62ff465a922ea00f5f83f8e22,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Free Breakfast|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,Near Hanuman Ghat,,,32.0,http://stay-imgs.stayzilla.com/resize/1200x800/106020/842964.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995170.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995138.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995140.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995144.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995148.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995150.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995154.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995156.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995158.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995160.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995162.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995164.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995166.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995168.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995172.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995174.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995178.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995184.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995186.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995190.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995192.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995194.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995196.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995198.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995200.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995202.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995204.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/995206.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/1022360.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/842960.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/106020/842962.jpg,,,25.2976074,83.0066605,2 Adults 1 Kid,https://www.stayzilla.com/stays/shanti-rest-house-106020?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bangali Tola, Varanasi",106020,Shanti Rest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Non AC Double,,Verified,Shiv Ganga Guest House|M K P Guest House|Somit Paying Guest House|Radiant YMCA Tourist Hostel,www.stayzilla.com,,All taxes.,9cd5a9e934907fe4d0d6b3e3da20473c,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Card Payment|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Hotel OK International boasts of contemporary and well-furnished 120 rooms, which are fully air-conditioned. The services include room service, internet facility, newspaper, minibar, and an in-house multi-cuisine restaurant. The hotel is located close to many tourist attractions, some of which include Sigra Church, Tulsi Ghat, Radhakrishna Mandir, Shri Chari Mata Mandir, and Kedar Ghat.Why should you stay here? Hotel OK International is well furnished and budget friendly, and comes with all the basic amenities, and is at a great location.",,,36.0,http://stay-imgs.stayzilla.com/resize/1200x800/33468/997862.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/166284.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/166286.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/166290.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997796.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997800.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997802.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997804.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997806.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997808.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997810.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997812.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997814.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997816.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997818.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997820.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997822.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997824.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997826.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997828.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997830.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997832.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997834.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997836.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997838.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997840.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997842.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997844.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997846.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997848.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997850.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997852.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997854.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997856.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997858.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/33468/997860.jpg,,,25.3091507,83.0029297,1 Adult 1 Kid,https://www.stayzilla.com/stays/hotel-ok-international-33468?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Sidhgiribagh, Varanasi",33468,Hotel OK International,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single A/C Rooms,,Not Verified,Hotel Padmini International|Hotel Park Plaza|Hotel Janki International|Hotel Pratap Palace,www.stayzilla.com,,All taxes.|Complimentary Breakfast.|Complimentary Wifi.,6153fb7acc29af674f57f1ab5dc9f1dd,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,,,,,,,,25.2989063,83.007309,1 Adult 1 Kid,https://www.stayzilla.com/stays/sun-view-paying-guest-house-47484?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Kedhar Temple, Varanasi",47484,Sun View Paying Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non-A/C Rooms,,Not Verified,,www.stayzilla.com,,All Taxes.|Complimentary tea and coffee,9a0e1f457b79b1c68e24c413ef1f280e,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Parking|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? This guest house is situated on Kabir Road, Near Chet Singh Fort. It offers facilities like a front desk, parking facility, laundry service, airport/railway station transfer, travel counter, wi-fi access, and a doctor-on-call for the guests convenience. This property offers 17 rooms featuring in-room amenities like air-conditioning, attached bathroom, hot and cold water, intercom facility, dressing mirror, and a cable television. The hotel also houses an in-house multi-cuisine restaurant, where guests can enjoy a variety of local and regional delicacies.Why should you stay here? This facility is tourists delight as it is 200m away from Chet Singh Fort, 400m from Shivala Ghat, Shiva Temple, 3.7 km from Durga Mandir, and 1.1 km from Assi Ghat.",,,16.0,http://stay-imgs.stayzilla.com/resize/1200x800/70734/449304.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449254.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449250.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449252.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449256.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449260.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449262.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449266.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449272.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449284.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449290.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449294.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449296.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449298.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449300.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/70734/449302.jpg,,,25.2946053,83.0051117,2 Adults 2 Kids,https://www.stayzilla.com/stays/shree-sai-kripa-guest-house-70734?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Shivala, Varanasi",70734,Shree Sai Kripa Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Double Non-A/C Rooms,,Not Verified,Ishan Paying Guest House|Tripathi Paying Guest House|Prakash Guest House|Hotel Sunrise,www.stayzilla.com,,All taxes.|Complimentary WiFi.,8c619b2ed7843cb915a70f9b2eeab8ac,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Card Payment|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Mohit Paying Guest House is located on the north-east bank of the lake near Sarnath Mini Zoo. The guest house offers several basic amenities like laundry service, fully music building, travel services, roof garden, and beautifully furnished single and double rooms. It provides accommodation for paying guests in the city. It offers delicious home cooked Indian food for its guests.Why should you stay here? This is an ideal abode for pilgrims, tourists, professionals as well as university students. It is one of the finest guest houses in Sarnath.",,,1.0,http://stay-imgs.stayzilla.com/resize/1200x800/47374/291144.jpg,,,25.305191,83.0094376,1 Adult 1 Kid,https://www.stayzilla.com/stays/mohit-paying-guest-house-47374?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bangali Tola, Varanasi",47374,Mohit Paying Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non-A/C Rooms,,Not Verified,Azure Paying Guest House|Anami Lodge|Sun Rise Lodge|Bhadra Kali Guest House,www.stayzilla.com,,All taxes.|Complimentary WiFi.,a034fede39bad205cbe4ce87dd03ab3e,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"Varanasi Homestay is located in the spiritual abode of Kashi, culturally rich legendary city. My elegantly decorated home with a charming hall, air conditioned double bedroom, and attached bathrooms caters to the needs of students, pilgrims and foreign tourists who gather in thousands to Kashi everyday. Holy Ganges, Kasi Viswanathar Temple, Ramnagar Fort and Banaras Hindu University are prominent places of interest.",,,6.0,http://stay-imgs.stayzilla.com/resize/1200x800/98478/795278.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/98478/795274.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/98478/795268.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/98478/795270.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/98478/795272.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/98478/795276.jpg,,,25.3384266,82.9838562,2 Adults 2 Kids,https://www.stayzilla.com/stays/varanasi-home-stay-98478?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Nadesar, Varanasi",98478,Varanasi Home Stay,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Double A/C Rooms,,Verified,Braj Villa Homestay|Sheetal Homestay,www.stayzilla.com,,"Kindly Note:-|Above Tariff is not Valid on during festival time,Long weekends and Govt. holidays.",0957c18687f8ffe8619298efc6e3ee80,0,0,0
